text,sentiment_score,used_tokens
The thing you fear most has no power. Your fear of it is what has the power. Facing the truth really will set you free. -Oprah,-0.507,0.2692307692307692
"https://t.co/4If09Vq87G
Oh yes, yes. We all know what that is like. #feelingitnowmorethanever #coffeepamore #coffeeislife",0.7845,0.21428571428571427
Good night! 😘😴💤🌃👋📴📵 https://t.co/YwLP4refAm,0.4926,0.25
"""Do you find yourself unable to fall asleep at night due to ceaseless thoughts from an overactive mind? 
In this an… https://t.co/OKeU3oVQP5",0.0,0.0
So helpful! https://t.co/Nf02XUx8fO,0.5244,0.6666666666666666
"""These systems interact &amp; are profoundly influenced by coping style &amp; psychological state. It isn’t the stress that… https://t.co/EqfvGwJ9wr",-0.4215,0.05263157894736842
"I don't take meds. I'm not sure if I should. Sadly, both my daughters are symptomatic too. It's hard when you think… https://t.co/8IHy3sEA4D",-0.6324,0.23809523809523808
"Panic attacks are the worst. I start getting chest pains, headaches, shortness of breath, dizzy spells. When it get… https://t.co/OTPcvFsVZk",-0.9325,0.2631578947368421
"I've lived w panic disorder for most of my life. To many, I appear confident and all together, but the truth is I'v… https://t.co/qa91bocBRv",0.2617,0.22727272727272727
Thinking about situations can cause chronic worriers great distress &amp; disability. Excessive worry/ongoing fear/anxi… https://t.co/tmlowtmoCB,-0.25,0.2
"Chronic worrying can affect your daily life &amp; may interfere with your appetite, lifestyle habits, relationships, sl… https://t.co/HrhQYMPFWP",-0.34,0.05555555555555555
"""Worrying can affect the body. When worrying becomes excessive, it can lead to feelings of high anxiety, even cause… https://t.co/BXoMPppCSI",-0.6705,0.15
They have my votes. What about you? #otsodiretso https://t.co/KwemeUI3hk,0.0,0.0
I love this! #DioknosaSenado https://t.co/ZWQJYN7tie,0.6696,0.25
"@econcepcion On the other hand, you have an elected official's vile &amp; #sexytime tweets when even his colleagues kno… https://t.co/gEfGEBKmZx",-0.2263,0.1
@econcepcion You know what? I take my vote back. The other guy is making up for lost time. Maybe this week he wins.… https://t.co/vFsWkf08yA,-0.3182,0.043478260869565216
Every single day you should wake up and commit yourself to becoming a better person.,0.6249,0.14285714285714285
My Bella ❤. https://t.co/05GSp4DBoG,0.0,0.0
"« Everybody should do at least two things each day that he hates to do, just for practice. » William James",-0.4404,0.05263157894736842
"“If asked again, I would say that I would give the life vest to all of you. If we win a seat in the Senate, it is b… https://t.co/4sstU6PLRy",0.5859,0.038461538461538464
Courage is nothing else but fear that prays. Courage is being scared and going forward anyway. So it's okay to be a… https://t.co/YHwyFz2F25,0.897,0.34782608695652173
Just wow. https://t.co/FbfwFiWucl,0.5859,0.3333333333333333
"Our fingertips have a lot of nerve endings, it’s our safety mechanism. Our fingertips have the highest concentratio… https://t.co/npd8xYbqxU",0.4215,0.05555555555555555
"Correct. Because unlike this government, the previous one wants what's best for the people. This government's prior… https://t.co/Zk1lV44Bm3",0.6369,0.05555555555555555
Good Morning! https://t.co/fCbtdDJQD8,0.4926,0.3333333333333333
Ha! Here's another one. https://t.co/VDL2Ds1PDT,0.4003,0.2
"Pitch with purpose. 
Don’t let the prospect of pitching magazines intimidate you. Above all, try and understand wha… https://t.co/FMAZLopu7C",0.1027,0.10526315789473684
Optimism bias. People often dramatically underestimate their personal risk. Unrealistic optimism isn’t easy to reme… https://t.co/8B1e4lSsLZ,0.7351,0.375
"""While being a positive person in general is a good thing, optimism can backfire when it strays too far from realit… https://t.co/dyfjqwLnGg",0.875,0.15
"According to hundreds of studies, people high in optimism are happier, experience lower depression and anxiety, ach… https://t.co/Zbhv5hfMsG",0.0772,0.2777777777777778
So excited to start the new program I enrolled in! Thank you @coursera! ❤ https://t.co/On4EEE7yOz,0.6982,0.23076923076923078
@Chip2chip2 God is faithful and forgiving.,0.7845,0.5
"@Chip2chip2 Yep. It's depressing, really. https://t.co/tyF6EjBRnr",-0.1027,0.5
@jun_poblador @yusufledesma REALLY?!! Sayang! I should have listened to this pala! Thanks for the heads up. YEAH! (New) Waver represent! ♥♥♥,0.7906,0.1
"@Chip2chip2 Sad, no? Kayo din diyan, I'm guessing it's no different and not the least bit better?",-0.6072,0.29411764705882354
"@yusufledesma Yes, brother. Hindi na maganda brother ang song selections nila :-( .",0.0516,0.16666666666666666
"This is the first time I have tuned in to Friday Madness in such a long time. I gave it four hours, but sorry, no l… https://t.co/S65NZqZ071",-0.6369,0.125
"""At least 49 people were reportedly killed and dozens more injured when a gunman, A gunman claiming to be 28-year-o… https://t.co/c14hakOMLo",-0.8173,0.15789473684210525
@oftosa I wonder why very few people know about this :-(. Oh well. Now we know. Thank you so much.,0.5574,0.21052631578947367
@althearicardo @ArbetBernardo I hope so too. She has already secured an appointment and rebooked her flight. Hope t… https://t.co/bycKo2JKbt,0.8176,0.2222222222222222
Water Crisis Situation in the Philippines summarized in three photos. Pfft. https://t.co/84DM4YtHiA,-0.6249,0.08333333333333333
Busy Friday. TGIF. https://t.co/lB61F5svhD,0.6166,0.25
@PinoyAkoBlog *Scratching head* https://t.co/ZnIg0Mz3pc,0.0,0.0
"@Chip2chip2 Ewan. I don't even try to understand the President, anymore. He just seems like one big joke, no, more… https://t.co/QxplFGzvfA",0.3612,0.2
@althearicardo @ArbetBernardo But she has an appointment na on Monday. Hopefully she can also secure the certification on the same day.,0.6249,0.09523809523809523
"@althearicardo @ArbetBernardo Hi, Dat. Apparently, she needed to secure a certification before she can leave the co… https://t.co/3sBaITTOUN",0.296,0.11764705882352941
@oftosa Thank you so much. A friend sent us a link to it. It is honestly our first time to hear of such a requirement.,0.8393,0.18181818181818182
Doctors will move quickly to restore the blood flow to your heart through a procedure called coronary angiogram. Th… https://t.co/V6kwt4NJvt,0.296,0.05263157894736842
"It pays to know these symptoms esp for women in which symptoms are downplayed. Exercise and eat right, prevention m… https://t.co/ovVWOfuznO",0.0,0.0
"Is this the only method he knows? It's frustrating, disappointing, and embarrassing. Presidente ba yan? I don't thi… https://t.co/fhNZOe3XgK",-0.8426,0.2222222222222222
@ArbetBernardo I have no idea 😢. I was half awake when my daughter called me. 😞,-0.296,0.07692307692307693
Does anybody know what a CFO certification is? My daughter wasn't allowed to leave the country because of it. We di… https://t.co/7WNjmfYvrP,0.0382,0.09523809523809523
@mcmorco I was surprised to read this and a bunch of his other tweets that may indicate that he's turned. Sad. https://t.co/8kkkXcuqpl,-0.296,0.1
Article includes tips on how to lower one's cholesterol. https://t.co/2gq02Qjfkh,-0.296,0.1
I'm on a roll! I've lost count as to the number of rude trolls I've reported this week and last week. This is my fo… https://t.co/Ypnayk5KlH,-0.6476,0.12
"This video made me cry. It is touching and heartwarming. His message though is real, simple, but thought provoking… https://t.co/4OAF7d9kKH",0.0,0.1
@lakwatsarah @alt_Imee_Marcos @UofTCompSci @sonnyangara The account has been deleted. Has anybody reported on the other accounts?,0.0,0.0
"God is GREAT!!! Continuing Education via Open Universities is the BEST!! Thank you, @coursera!! 😘👏🙌💯💪💕 https://t.co/cg3ngD0SLM",0.948,0.25
"All you have to do is open your eyes and see the signs, they are right in front of you, staring you in the face.… https://t.co/oePQ0rsalP",0.0,0.0
@ChelDiokno Nice one!! 👍👌🙌 https://t.co/xAurQMSHR9,0.5242,0.2
How can you not love this guy?! 🙌👏💯 https://t.co/FLLOvhdaKd,-0.5661,0.2222222222222222
"From groceries to cellular phones, and now this? This tactic should be prohibited. This is in fact already vote buy… https://t.co/hLhy6dZhGD",0.0,0.0
"@pinoymommy @KatyYam Ri, you have nice hair. 
Daanin na lang muna sa leave on conditioner. 😢😩
I'm really sad to hea… https://t.co/TeVmmMjJLH",-0.2006,0.18181818181818182
"I'm so ecstatic!!
Integrated Marketing Communications Program: 90% done
Three more programs left for the Marketing… https://t.co/SMC2VScEeb",0.6342,0.17647058823529413
"RT @hootsuite: People now spend 40 minutes—and 40%—longer each day on social compared to this time in 2014.

Our Digital in 2019 report inc…",0.0,0.0
What is this government's definition of gabundok?! Ten Billion Dollars isn't gabundok?! The Marcoses have been prov… https://t.co/Z0doie6IoJ,0.0,0.05555555555555555
"@tironix @MontyMayo Nik!!!! Mishu, friend! 😘💕 https://t.co/uT5JvurUI7",0.6562,0.14285714285714285
"https://t.co/K9706VNiOO
""A University of Oxford study found that $200,000, around P10 million, was spent to hire tr… https://t.co/tvPjKFr9qY",0.0,0.0
Exactly. https://t.co/8nVPn1r7ED,0.0,0.0
This. https://t.co/0mZVTqLXej,0.0,0.0
"Rizal established a context that created the illusion of indolence (weather, pacing, culture), that context being t… https://t.co/EOherifURY",0.25,0.058823529411764705
Captain Maxwell and Goose! 😍👏🙌💯😻 https://t.co/Bcxdva45tG,0.0,0.0
"The newest superhero is the cutest, most feisty and most handsome (next to Superman, of course)! ❗😍👏🙌💯💪 https://t.co/oJxMrG11Go",0.8217,0.2222222222222222
@1nutty_hazel I do this for my delicates all the time 🙌.,0.1531,0.1
"https://t.co/kJ76BdCTNq
""Duterte's special envoy to China, Ramon Tulfo, has forcefully—even graphically—rejected ca… https://t.co/FoKQikgW8X",0.4019,0.07692307692307693
"RT @charleserize: Imagine the life of a Filipino employee.

⚪ Waking up early to collect water
⚪ Lining up for hours just to ride the MRT
⚪…",0.0,0.0
@tr1pnautic @mrsunlawyer @sonnyangara Geesh. Have some respect for the dead. Disappointing.,-0.6597,0.2727272727272727
@anjpessumal Great job! https://t.co/extYJK2kEV,0.6588,0.25
"@econcepcion @Targrod @sonnyangara @hermeanne @ceeejong Which is also why he's been avoiding debates, he's afraid t… https://t.co/Fti25hV83H",-0.34,0.058823529411764705
"You should have just responded respectfully sir, now the country's on to you. Also, take PAB (or was it… https://t.co/ewgbA22xLB",0.4019,0.05
"@wejarlego That's also why I left my previous business partnership, the workplace was so toxic. I love the work tha… https://t.co/hnsXQWdLR5",0.6682,0.10526315789473684
"""Why does self-awareness matter?
High self-awareness is a solid predictor of good success in life, perhaps because… https://t.co/pAXNHXFNrB",0.8074,0.23529411764705882
"In order to self-reflect objectively, we need to quiet our minds and open our hearts, forgiving ourselves for our i… https://t.co/Y4txhyCBmx",0.4404,0.047619047619047616
"Self-awareness requires self-examination. Be aware, though, that an honest non-judgmental self-analysis isn’t easy.… https://t.co/LLzBU1dZNQ",0.5106,0.07142857142857142
"Self-Awareness involves monitoring of our inner worlds, thoughts, emotions, beliefs. It’s a major mechanism influen… https://t.co/LxCp5tr7px",0.0,0.06666666666666667
Believing you are competent means projecting an optimistic attitude. By displaying more confidence in your abilitie… https://t.co/EMMjQfvqs5,0.8016,0.23529411764705882
"""To convince others of your abilities, you should make it a habit to communicate that you are good at what you do —… https://t.co/ZZQOqtkssK",0.7096,0.13043478260869565
"""If you project confidence, others tend to believe you know what you’re talking about, and they will then filter am… https://t.co/VWvQDnN3rR",0.5106,0.047619047619047616
"""One explanation is that we have a tendency to believe what we are told, and to confirm our beliefs by selecting in… https://t.co/23UNggkXb5",0.0,0.0
"""This found that projecting confidence does lead to positive effects, but only when it is non-comparative. In other… https://t.co/LOD4gJNmjh",0.5346,0.10526315789473684
"""This seems to suggest that if someone asks how you expect to perform, you should give a positive, confident respon… https://t.co/xksXlSBqud",0.7783,0.1
"""Observers evaluated those who made optimistic predictions as much more competent than their modest contemporaries… https://t.co/6zgUhmrLDn",0.5984,0.1875
"""People tend to evaluate competence based on other factors, meaning you have to do more than produce results to con… https://t.co/hd4n5PeWn5",0.0,0.047619047619047616
"3. Stop keeping things close to the vest if you want them to invest.
It's about caring enough to communicate not on… https://t.co/J9sVbaMiOP",0.3182,0.17391304347826086
"2) Be accountable for accountability.
Behaviors that embrace a sense of accountability absolutely must be role-mode… https://t.co/VTeA2aFHKx",0.3182,0.125
"1) Show respectcognition
With simple daily habits like remembering and using the name of everyone you meet, openly… https://t.co/YArJl4nUoc",0.3612,0.05263157894736842
"""Culture isn't something you do after you get to strategy, it is strategy.
You have to start showing, not telling,… https://t.co/9tHvSSSP5U",0.0,0.09523809523809523
"""Toxic work environments never help anybody. It hinders efficient progress, stifles creativity, and nurtures a grea… https://t.co/HRZYV1GCX2",0.8335,0.375
"The finalized version has the protagonist gazing at Lee for a few moments &amp; smiling to herself, before moving on.… https://t.co/HEu6dCxIeA",0.4588,0.05
"""The irony is that poor children in isolated rural areas with special needs and their families are in more dire nee… https://t.co/HcbJN1Zcm7",-0.7346,0.2727272727272727
@zheygutierrez Kiss the little one for me 💛.,0.4215,0.25
@zheygutierrez ❤❤❤ So very precious ❤❤❤ https://t.co/GfYeDTz26l,0.6453,0.42857142857142855
@zheygutierrez AWWW!!! Look at the cuties! And look how the doggie looks longingly at her hooman. The best friendsh… https://t.co/PHiyCVNBHK,0.8825,0.15
Now that's what I call girl power 🙌💪💯. https://t.co/Ean25Dq0sU,0.0,0.0
"@seendee08 @Komiks13 @SouthSnippets @alabangbulletin Naku, hinding hindi. Good luck, love. ❤",0.8779,0.3
"""What the docs don’t mention about how much rest you actually need, the unconventional ways to fall asleep fast, an… https://t.co/HgW4OmkbxA",0.0,0.0
Thank God for open universities. 💯🙌❤ https://t.co/ImOmLGP3JM,0.5574,0.2857142857142857
Don't hesitate to seek help if you feel you need it. Give yourself time to rest and recover. We can accomplish a lo… https://t.co/OfZKFGtYT4,0.7441,0.17391304347826086
"@mcmorco With this ring, I'll send you a lengthy email with the love of my life and I will remain in touch with you… https://t.co/Wt8n2Fnq51",0.6369,0.043478260869565216
@seendee08 @Komiks13 @SouthSnippets @alabangbulletin Ganun talaga buhay. Lagi tayong lahat busy. As long as we're a… https://t.co/EwLuCZ7Xqw,0.0,0.0
Open your eyes. These are what's happening around you and more. It's not too late for you accept that what you beli… https://t.co/xBYkrrr0OQ,0.3818,0.13043478260869565
"""The greatest strength you will ever develop is the ability to recognize your own weaknesses, and to learn to ask f… https://t.co/lrUk5Pctep",0.802,0.18181818181818182
"@TigerMudra Definitely. It happens to all mothers - young and old, single or married, real mothers or adoptive mothers.",0.4019,0.05555555555555555
"Most mothers feel that way bec we feel we have to be strong, not just for our kids, but for our husbands too. Truth… https://t.co/y7m1C372GC",0.2846,0.12
"This is what happens when you're merely justifying what you believe is true, that whatever this govt does, say, or… https://t.co/aKODz5PVyF",0.4215,0.047619047619047616
Please? https://t.co/rJ316uEPr9,0.3182,0.5
"If you won't apologize, then you should vacate your position. The Filipino people, particularly Filipino workers, s… https://t.co/6HIG3DP17n",-0.0762,0.16666666666666666
"https://t.co/BgXTJAtIs5
""R. Kelly exploded with rage as he vehemently denied sexually abusing underage girls — and… https://t.co/hqUbq4vw0Z",-0.8591,0.1875
"It is the government's constitutional obligation to defend what is ours, to defend our territory. @fthilbay… https://t.co/WNiidSzsNo",0.0,0.0
"""In an effort to broaden the accessibility of this magical wizard world to all, Bloomsbury Publishing has redesigne… https://t.co/Mhe81zjqIL",0.0,0.0
Thoughts. https://t.co/JE4HG2G4v7,0.0,0.0
Taking it a bit slow today to get some studying done. Thank you God for this window. https://t.co/pgRHK5NW5k,0.5574,0.11764705882352941
"God is for us. It fails to account for prayer, by which we unload our troubles onto the Lord, making requests, ackn… https://t.co/5qFUCKVAK4",-0.5719,0.13043478260869565
That's really cute ❤. But I read some of the comments re this photo. Why can't we just be happy for those who are?… https://t.co/FzKsu2npET,0.7902,0.16666666666666666
Things we take for granted are almost always the most important thing. Conserve water. Water they say is the source… https://t.co/cspHcpLR5A,0.4754,0.19047619047619047
"Also dear sir, as a former broadcaster, you know the importance of research. Below is link to what Gestational Surr… https://t.co/KzWxGQZFps",0.6249,0.1
"Know this, my dear brothers and sisters: everyone should be quick to listen, slow to speak, and slow to anger. - My… https://t.co/lzxroMmSVK",-0.2732,0.09090909090909091
"Look! I’m standing at the door and knocking. If any hear my voice and open the door, I will come in.… https://t.co/z0PXwis9ID",0.0,0.0
"We are living in a world of hate, fake news, antivaxxers, flat earthers, racism, sexism, and so much more. What is… https://t.co/fuAQLRzkbv",-0.8979,0.23809523809523808
"@MoriGilbert Your opinion and Tulfo's versus the rest of the world? Hmm I'd choose to believe what I see, what I pe… https://t.co/hLD4PNJM7j",0.0,0.0
@Sue_Doku @_meowista Sad but true. People either forgot or don't know where her loyalties lie (w GMA). Millennials… https://t.co/iOWgIuwZPn,0.7579,0.21052631578947367
"@JegoRagragio Hi, there! Kamusta, kapatid?
Do you know that this 👆 occupies my thoughts on a regular basis now? We… https://t.co/8KnM2xPfGI",0.0,0.0
@leisbeth_recto @Yvonne95072410 Soooooo true. https://t.co/nANVKGLNTe,0.4215,0.2
I could not have said it better. https://t.co/q0EXn8QXFP,0.4404,0.2857142857142857
"@Komiks13 When we have our families, we have everything we need 💗.",0.0,0.0
"I'm definitely trying this especially when I'm making Leche flan 😂. I've always had good skin, but if you really lo… https://t.co/fyJJJrUGKL",0.4215,0.18181818181818182
@joymaurelio May God be with you and bless you.,0.5994,0.2222222222222222
"@Komiks13 I've been better, but taking it all in; thanks for asking. I'm just adjusting to all the dramatic changes… https://t.co/QB5qFCrW2o",0.7003,0.09523809523809523
"All you have to do is to look around you. Observe Filipino Workers here &amp; abroad. If you still think that, well tha… https://t.co/IpjR2JSE9e",0.2732,0.041666666666666664
@utchboom Diba? Quite disappointing. https://t.co/gk1J6YrChT,-0.5413,0.4
"@Komiks13 How are you, sir?",0.0,0.0
@Komiks13 Thank you 💗💗💗 https://t.co/lkbk2pgdpn,0.3612,0.2
@hayop_sa_ganda @PinoyAkoBlog And we are virtually being occupied by China. So please. There's no comparison. Talk… https://t.co/eGwurljvpV,0.0334,0.17647058823529413
@hayop_sa_ganda @PinoyAkoBlog But I am willing to argue with anyone who questions whether or not our economy was st… https://t.co/dnOFksSykb,-0.34,0.10526315789473684
@hayop_sa_ganda @PinoyAkoBlog Approval rating is proof that this is an effective government? That's your argument?!! Wow. I rest my case.,0.8989,0.15789473684210525
"@hayop_sa_ganda @PinoyAkoBlog That's like your opinion. We can talk all day, I can give you proof that our economy… https://t.co/a9GDSkNt6N",0.3612,0.05263157894736842
@hayop_sa_ganda @PinoyAkoBlog You are right. Facts about this government will never change in spite of your insults… https://t.co/l8RLRpVdZc,0.4168,0.1111111111111111
"We were created in the image and likeness of God. He is omnipotent, all knowing God. We are all beautiful because w… https://t.co/0jtJhOPUev",0.8442,0.17391304347826086
"""The Bureau of Immigration said it issued 185,000 special work permits from January to November 2018. Of the curren… https://t.co/rC4apSgwTH",0.4019,0.05
It's getting eerie and weird as you go along. I'll give it a few more episodes. @Netflix_PH @NightflyersSYFY https://t.co/ddX6XDXKDU,-0.4939,0.16666666666666666
Mag tulong tulong tayo. Knowledge is power. Know your candidates. Choose wisely. Matuto na tayo. https://t.co/lcNqGwAvEB,0.4215,0.0625
You missed the point of the crucifixion and death of Jesus Christ. Why am I not surprised? https://t.co/0EMx43kkdH,-0.7761,0.23529411764705882
"All you really have to do is to look Mar up, research his achievements, the awards and recognitions he has received… https://t.co/1kGff0EEz9",0.4588,0.09090909090909091
"Roxas authored 43 bills, 46 resolutions before 13th Congress in July 2004 &amp; 2007. He filed bills on fighting smuggl… https://t.co/3qsc4yV7ef",-0.3612,0.047619047619047616
"Tip of the iceberg. Mar in DTI espoused consumer protection, underscoring right of Filipinos to affordable medicine… https://t.co/Bzj2twl2Oe",0.0,0.0
"@teta_limcangco 😘😙💕 Love to you, Tets! 💗💗💗 https://t.co/yoSmrf2Lvg",0.6696,0.125
Tulfo thinks that his role as an envoy to China is to protect the interests of China in the Philippines. And his de… https://t.co/XLeKvLuptz,0.5574,0.08333333333333333
Your truth is an alternate truth from the truth that developed countries in the world where Filipinos are sought af… https://t.co/d8hoDzC6Mn,0.7096,0.14285714285714285
"Excuse me! I started working at 16, had sidelines as host, push girl, &amp; sales bec I have a family to feed. I was a… https://t.co/FxcjcQVAjS",0.1511,0.045454545454545456
"@wejarlego Hi, Winnie! 💗 https://t.co/MX3iTRIAg2",0.0,0.0
"@max_arroyo and I loved it. We're really excited for the second part, and the last (?) movie of Avengers, the End G… https://t.co/bGbbAgWN5w",0.7645,0.13636363636363635
"I admire you, my lady friends #hulina #nakikiride. Happy Women's International Day. https://t.co/AhCYNB58iG",0.872,0.25
@pinoymommy Diba? Mali eh. I think the girl is even in a body suit. https://t.co/QQMss83VAE,0.0,0.0
@mcmorco I don't think so. https://t.co/68Q8O6RzJ1,0.0,0.4
"I think we can prepare this, @max_arroyo https://t.co/x6d7lLRQJX",0.0,0.0
Wow. No love for fellowmen whatsoever. Are you/we sure that this administration hasn't sold its soul to China? https://t.co/1K7s0LkL92,0.8442,0.2631578947368421
"TGIF, friends! https://t.co/2Pnfn2GHVK",0.8139,0.6666666666666666
"Proceeds of “Love, Inclusively”, &amp; “Art Exceptional” are being used to fund SPED assessments, evaluations, &amp; SPED c… https://t.co/Uoeyrte79y",0.0,0.0
Remorse sleeps during prosperity but awakes bitter consciousness during adversity. ~ Rousseau,-0.8381,0.2727272727272727
"Take photos of yourself when they're in their teenage years, that way you'll really see how much you've aged. Hay,… https://t.co/1UtVDAUAr1",0.0,0.047619047619047616
"Ready for companion at work duty, sir. 🔕🔇📵💤 @ ROAR Integrated Marketing Communications Services, Inc. https://t.co/pTxMkV0P0K",0.3612,0.06666666666666667
"RT @ROARIMCINC: 'Art Exceptional' featured never before seen paintings from Juno Santos, Samantha Kaspar &amp; Vico Cham, exceptional &amp; talente…",0.0,0.15
"RT @ROARIMCINC: Just before the 'Love, Inclusively' concert, the Center for Possibilities Foundation organized an art exhibit entitled “Art…",0.2732,0.05263157894736842
"RT @ROARIMCINC: As improvements in interventions continue to be made, we are now more acutely aware of the fact that given the right treatm…",0.3182,0.08333333333333333
"RT @ROARIMCINC: The proceeds of “Love, Inclusively”, Benefit Concert and “Art Exceptional” Exhibit are being used to fund SPED assessments,…",0.4588,0.05
"RT @ROARIMCINC: WHO estimates that currently, 1 in 160 children globally has Autism Spectrum Disorder.  “Meeting these four amazing young p…",0.2732,0.1
"""How these special children could impress us is quite awesome... - Autism does not mean retardation. It only means… https://t.co/8ngHa4qGQE",0.6808,0.21052631578947367
@mrsunlawyer @raissawriter @mariaressa These people! 😒 https://t.co/hmTLmK55a6,0.0,0.0
"Whether or not this is true, I don't even try to understand Kris Aquino, anymore. I don't get her logic, I have nev… https://t.co/tmNdOkdKsi",-0.3252,0.19047619047619047
Stop spreading lies to fit your narrative and the government's allies! https://t.co/nsLPbRzXev,-0.4199,0.25
@mcmorco Yummy! https://t.co/jgaHKOF71C,0.5707,0.3333333333333333
He chooses to forget people who can make a difference because it threatens the interests of his corrupt allies. https://t.co/qDjmaQZVRb,-0.3612,0.15789473684210525
"Tonight would not have been as successful as it was, if it were not for you, sir. Thank you so very much for sharin… https://t.co/vVwevd3nZ3",0.743,0.24
These kids are truly exceptional! We are so proud to have celebrated their talent tonight! I am extremely honored t… https://t.co/NdsyqzAt54,0.9588,0.4
"It was such a fantastic evening! The Manila Symphony Orchestra performed music from The Sound of Music, My Fair Lad… https://t.co/g5pPsloaBO",0.7345,0.1
Good night 😘💗. https://t.co/E3vy0SPw4i,0.4404,0.25
The concert is aimed at raising funds for the special education of indigent children with special needs at the foun… https://t.co/nsoku7d6U0,0.6597,0.09523809523809523
"Center for Possibilities Foundation, an NGO dedicated to addressing plight of indigent children with special needs,… https://t.co/4slb3rJbfC",0.6908,0.11764705882352941
The concert is aimed at raising funds for the special education for indigent children with special needs at the fou… https://t.co/M1KTWLbZyU,0.6597,0.09523809523809523
"Busy, but extremely grateful.",0.664,0.5
"""The concert will feature the Manila Symphony Orchestra, with singer Ogie Alcasid as the featured guest. Three indi… https://t.co/6AQgDv3F0b",0.0,0.0
@Komiks13 @seendee08 @SouthSnippets @alabangbulletin Yikes :-(,-0.3612,0.16666666666666666
"https://t.co/ydV8IEHsEo
""Catriona stood with the org in calling the public's attention to the lack of concrete inte… https://t.co/veU9F4iqti",-0.3182,0.05555555555555555
"@pinoymommy Dibale, forecast nan eh so technically in the future so wala lang data. Hindi ka naman manghuhula, no!… https://t.co/lCEVsgU21i",0.0,0.1
"#TheBossANC 

My #exclusive chat with #Netflix #CEO and co-founder Reed Hastings in #Singapore on how the global st… https://t.co/qwBH3fBc9e",0.0,0.0
"THE BOSS
Behind the scenes. At the Netflix Asia-Pacific HQ in Singapore. Where among meeting rooms named after the… https://t.co/K25Y3L00cu",0.0,0.0
"THE BOSS
Behind the scenes. At the Netflix Asia-Pacific HQ in Singapore. Where among meeting rooms named after the… https://t.co/YgOeBRew36",0.0,0.0
Netflix keeps 'high-privacy' standard amid surge in subscription rate:https://t.co/d7s0bRMZcX via @ABSCBNNews,0.0,0.0
Netflix bets on 'global catalogue’ of shows to please 'curious' consumers:https://t.co/d7JUM36etq via @ABSCBNNews,0.3182,0.07692307692307693
Just posted a photo @ Singapore https://t.co/cyp64QwbuX,0.0,0.0
"#TheBossANCRecap
""Human trafficking has to be combated."" Empowering women through service and advocacy, here are th… https://t.co/4HkSPMX1F3",0.0,0.0
JICA: Metro Manila subway to form north-south backbone of PH capital:https://t.co/6vTZh5Apkf via @ABSCBNNews,0.0,0.0
A #REMARKABLEWOMAN is leading the #BangkoSentralNgPilipinas' goal to achieve #FinancialInclusion #push #BSP… https://t.co/FT8VYBDGKy,0.0,0.0
"""#Japan really wants to support the 'Build, Build, Build' project because it is now the chance for the Philippines… https://t.co/TK6A7VNZjU",0.6077,0.15
MRT-3 rehab to begin in April says Japanese funder:https://t.co/d8Hic7kZYy via @ABSCBNNews,0.0,0.0
Remarkable Women: BSP Deputy Gov leads financial inclusion push:https://t.co/OrMgnBWtdx via @ABSCBNNews,0.5574,0.09090909090909091
"RT: Get the real stories behind the numbers in today's episode of Market Edge with @Cathy__Yang. #MEWCY         

L… https://t.co/TWgEbWYtmT",0.0,0.0
"#MEWCY
The Civil Aviation Authority of the Philippines
(CAAP) had earlier granted original proponent status (OPS) t… https://t.co/z9V7VGNkFT",0.5574,0.16666666666666666
"Aboitiz tapping global firm for maintenance, operations of Laguindingan Airport:https://t.co/eQ7ETnfq2E via @ABSCBNNews",0.0,0.0
"Meet these #REMARKABLEWOMEN behind ""L'Eau Vive"", a fine dining restaurant that is also part-convent and part-charit… https://t.co/ifvMuJ8fm5",0.2023,0.0625
"L’Eau Vive: Bridging God and people through good food, fine wines:https://t.co/KtGTyjxdWe via @ABSCBNNews",0.7003,0.23076923076923078
"Happy Monday, folks!
#RT NOW on ANC: Get the real stories behind the numbers in today's episode of Market Edge with… https://t.co/DIADjVk5gz",0.6114,0.045454545454545456
"#TheBossANC 

""We see a market, an e-commerce space that is very much exploding and customers are forming a habit o… https://t.co/CAyI6tChjD",0.0,0.05263157894736842
"THE BOSS
Remarkable #filipina #women of Zonta International. On their advocacy of women helping women and #girls. C… https://t.co/n4awh9hMqt",0.7003,0.10526315789473684
"THE BOSS
Remarkable #filipina #women of Zonta International. On their advocacy of women helping women and #girls. C… https://t.co/XlnVzvhoY5",0.7003,0.10526315789473684
'Exploding' e-commerce industry drives growth of e-logistics provider Entrego:https://t.co/KJyd4PBliF via @ABSCBNNews,0.3818,0.09090909090909091
"#MEWCY

Offshore gaming firms or POGOs add to demand led by the business process outsourcing industry, said Arthala… https://t.co/VgtB4b5Zj1",-0.128,0.05263157894736842
"#MEWCY #Auto #biz
""We are now concerned on how to recover our market share this year,"" Suzuki said.… https://t.co/br33Pyqkcm",0.296,0.05263157894736842
Property demand 'strong' despite high borrowing costs: Arthaland:https://t.co/OdxUN6Oz9F via @ABSCBNNews,-0.128,0.2
Toyota sees rebound after 'really bad' 2018:https://t.co/yHk8HQlDIF via @ABSCBNNews,-0.5849,0.2222222222222222
"#MEWCY #Fintech

""Policies that encourage financial technology firms to thrive will help bring financial services t… https://t.co/as0I1ry3hS",0.7184,0.11764705882352941
In case you missed it. #ICYMI #BSP #PolicyRates https://t.co/Sad7JqqRFs,-0.296,0.1111111111111111
